Student ID,ENROLLMENT MONTH,ENROLLMENT YEAR,PRE-U,COURSES,TYPE OF SPONSOR ,YTN PBU,NATIONALITY,CGPA,EXCEED,DROPOUT,UNEMPLOYMENT RATE,GDP (B),GDP GROWTH RATE (%),INFLATION RATE,IPTS ENROLLMENT,UNITEN INTAKE
0235227,January,2009,Foundation,Computing,Sponsored,,International,3.36,No,0,3.66,202.26,-1.51 ,0.58,52034,520
0236136,September,1999,Diploma,Computing,Sponsored,,International,1.81,Yes,0,3.43,79.15,6.14 ,2.74,20655,205
0237656,September,2009,Foundation,Business,Sponsored,,Local,2.57,No,0,3.66,202.26,-1.51 ,0.58,52034,520
0238172,September,2004,Diploma,Computing,Loan,No,Local,2.10,No,0,3.54,124.75,6.78 ,1.42,40742,407
0239216,September,1997,Foundation,Computing,Loan,No,Local,2.28,No,0,2.45,100.01,7.32 ,2.66,15036,156
0240384,January,2006,Foundation,Business,Loan,Yes,Local,1.32,Yes,1,3.32,162.69,5.58 ,3.61,43490,439
0241692,January,2018,Foundation,Computing,Loan,No,Local,3.39,No,0,3.30,358.79,4.84 ,0.88,73840,738
0242270,January,2017,Diploma,Business,Private,,International,2.07,No,0,3.41,319.11,5.81 ,3.87,91033,910
0243352,January,2017,Diploma,Business,Private,,Local,3.41,No,0,3.41,319.11,5.81 ,3.87,91033,910
0244212,January,2001,Foundation,Engineering,Private,,Local,2.25,No,0,3.53,97.78,0.52 ,1.42,26858,281
0245225,January,1998,Foundation,Computing,Loan,No,Local,3.67,No,0,3.20,72.17,-7.36 ,5.27,18362,186
0246836,January,1999,Foundation,Engineering,Loan,Yes,International,2.47,No,0,3.43,79.15,6.14 ,2.74,20655,205
0247487,January,2004,Diploma,Engineering,Private,,Local,3.43,No,0,3.54,124.75,6.78 ,1.42,40742,407
0248401,September,2015,Diploma,Business,Loan,Yes,Local,2.39,No,0,3.10,301.35,5.09 ,2.1,90558,905
0249173,September,2022,Foundation,Engineering,Sponsored,,Local,2.91,No,0,3.73,406.31,8.69 ,3.38,63905,695
0250424,September,2011,Foundation,Engineering,Sponsored,,Local,3.90,No,0,3.05,297.95,5.29 ,3.17,54244,544
0251684,September,2015,Diploma,Engineering,Private,,Local,2.62,No,0,3.10,301.35,5.09 ,2.1,90558,905
0252535,January,2002,Diploma,Engineering,Loan,No,Local,3.46,No,0,3.48,100.85,5.39 ,1.81,28626,282
0253237,January,2004,Foundation,Business,Sponsored,,Local,2.91,No,0,3.54,124.75,6.78 ,1.42,40742,407
0254703,January,2016,Diploma,Business,Sponsored,,Local,2.11,No,0,3.44,301.26,4.45 ,2.09,80009,809
0255429,January,2006,Foundation,Business,Loan,Yes,Local,2.67,No,0,3.32,162.69,5.58 ,3.61,43490,439
0256863,January,2012,Foundation,Business,Loan,Yes,Local,1.25,Yes,1,3.10,314.44,5.47 ,1.66,45525,455
0257530,January,2014,Foundation,Business,Private,,Local,3.29,No,0,2.88,338.07,6.01 ,3.14,50584,515
0258516,January,1998,Diploma,Engineering,Sponsored,,Local,3.13,No,0,3.20,72.17,-7.36 ,5.27,18362,186
0259276,January,1998,Foundation,Business,Loan,No,Local,2.54,No,0,3.20,72.17,-7.36 ,5.27,18362,186
0260910,September,2018,Foundation,Business,Loan,Yes,Local,3.09,No,0,3.30,358.79,4.84 ,0.88,73840,738
0261261,September,2001,Diploma,Engineering,Loan,No,Local,2.90,No,0,3.53,97.78,0.52 ,1.42,26858,281
0262798,September,2015,Diploma,Business,Loan,No,Local,3.93,No,0,3.10,301.35,5.09 ,2.1,90558,905
0263594,September,2012,Diploma,Computing,Private,,Local,3.19,No,0,3.10,314.44,5.47 ,1.66,45525,455
0264314,January,2002,Foundation,Business,Loan,Yes,Local,2.93,No,0,3.48,100.85,5.39 ,1.81,28626,282
0265828,January,2008,Foundation,Engineering,Private,,Local,3.05,No,0,3.32,230.81,4.83 ,5.44,43261,436
0266300,January,2019,Diploma,Business,Loan,No,Local,2.27,No,0,3.26,365.18,4.41 ,0.66,75854,758
0267732,January,1998,Foundation,Computing,Loan,Yes,Local,2.20,No,0,3.20,72.17,-7.36 ,5.27,18362,186
0268817,January,2015,Foundation,Engineering,Loan,Yes,Local,2.18,No,0,3.10,301.35,5.09 ,2.1,90558,905
0269272,January,1997,Diploma,Business,Loan,No,Local,3.43,No,0,2.45,100.01,7.32 ,2.66,15036,156
0270306,January,2022,Foundation,Business,Sponsored,,International,3.75,No,0,3.73,406.31,8.69 ,3.38,63905,695
0271278,January,2010,Foundation,Business,Loan,Yes,International,3.75,No,0,3.39,255.02,7.42 ,1.62,49593,491
0272440,September,2011,Foundation,Computing,Loan,Yes,Local,2.15,No,0,3.05,297.95,5.29 ,3.17,54244,544
0273526,September,2004,Foundation,Engineering,Loan,No,International,1.92,Yes,0,3.54,124.75,6.78 ,1.42,40742,407
0274999,September,2007,Foundation,Engineering,Sponsored,,Local,2.92,No,0,3.23,193.55,6.30 ,2.03,43625,456
0275676,September,2021,Foundation,Business,Sponsored,,Local,1.76,Yes,1,4.05,372.98,5.60 ,2.48,66184,661
0276144,January,2012,Diploma,Computing,Loan,Yes,Local,2.76,No,0,3.10,314.44,5.47 ,1.66,45525,455
0277271,January,2015,Foundation,Engineering,Sponsored,,Local,3.56,No,0,3.10,301.35,5.09 ,2.1,90558,905
0278504,January,2013,Foundation,Computing,Sponsored,,Local,2.65,No,0,3.16,323.28,4.69 ,2.11,38127,481
0279864,January,2013,Diploma,Computing,Loan,No,Local,3.73,No,0,3.16,323.28,4.69 ,2.11,38127,481
0280672,January,1998,Diploma,Business,Sponsored,,International,1.28,Yes,1,3.20,72.17,-7.36 ,5.27,18362,186
0281624,January,2008,Diploma,Computing,Private,,Local,2.60,No,0,3.32,230.81,4.83 ,5.44,43261,436
0282649,January,2000,Diploma,Business,Sponsored,,Local,3.82,No,0,3.00,93.79,8.86 ,1.53,25951,255
0283936,January,2016,Diploma,Computing,Sponsored,,Local,2.17,No,0,3.44,301.26,4.45 ,2.09,80009,809
0284843,September,2011,Foundation,Engineering,Loan,Yes,Local,3.90,No,0,3.05,297.95,5.29 ,3.17,54244,544
0285942,September,2018,Diploma,Computing,Loan,No,Local,3.28,No,0,3.30,358.79,4.84 ,0.88,73840,738
0286750,September,2017,Foundation,Engineering,Sponsored,,Local,2.72,No,0,3.41,319.11,5.81 ,3.87,91033,910
0287574,September,2010,Diploma,Computing,Loan,No,Local,3.33,No,0,3.39,255.02,7.42 ,1.62,49593,491
0288435,January,2015,Foundation,Engineering,Loan,Yes,Local,2.05,No,0,3.10,301.35,5.09 ,2.1,90558,905
0289245,January,2008,Diploma,Business,Loan,Yes,Local,3.43,No,0,3.32,230.81,4.83 ,5.44,43261,436
0290956,January,2007,Diploma,Computing,Private,,Local,2.77,No,0,3.23,193.55,6.30 ,2.03,43625,456
0291360,January,2012,Foundation,Computing,Private,,Local,2.75,No,0,3.10,314.44,5.47 ,1.66,45525,455
0292660,January,2002,Diploma,Business,Loan,No,Local,3.50,No,0,3.48,100.85,5.39 ,1.81,28626,282
0293720,January,1998,Foundation,Computing,Sponsored,,Local,2.64,No,0,3.20,72.17,-7.36 ,5.27,18362,186
0294224,January,2002,Diploma,Computing,Loan,No,Local,3.90,No,0,3.48,100.85,5.39 ,1.81,28626,282
0295597,January,2001,Foundation,Engineering,Sponsored,,Local,1.26,Yes,1,3.53,97.78,0.52 ,1.42,26858,281
0296953,September,2006,Diploma,Computing,Private,,International,3.27,No,0,3.32,162.69,5.58 ,3.61,43490,439
0297462,September,2001,Diploma,Business,Private,,Local,3.57,No,0,3.53,97.78,0.52 ,1.42,26858,281
0298662,September,2000,Foundation,Engineering,Sponsored,,Local,2.69,No,0,3.00,93.79,8.86 ,1.53,25951,255
0299492,September,2014,Foundation,Computing,Sponsored,,Local,3.99,No,0,2.88,338.07,6.01 ,3.14,50584,515
0300563,January,2007,Foundation,Engineering,Loan,Yes,Local,3.53,No,0,3.23,193.55,6.30 ,2.03,43625,456
0301346,January,2002,Diploma,Engineering,Loan,Yes,Local,3.18,No,0,3.48,100.85,5.39 ,1.81,28626,282
0302906,January,2001,Foundation,Business,Private,,Local,3.86,No,0,3.53,97.78,0.52 ,1.42,26858,281
0303382,January,2000,Diploma,Business,Sponsored,,Local,2.05,No,0,3.00,93.79,8.86 ,1.53,25951,255
0304532,January,2020,Foundation,Business,Sponsored,,International,2.75,No,0,4.54,337.34,3.09 ,-1.14,70048,704
0305350,January,2019,Foundation,Engineering,Sponsored,,Local,3.19,No,0,3.26,365.18,4.41 ,0.66,75854,758
0306497,January,2020,Foundation,Computing,Sponsored,,Local,3.06,No,0,4.54,337.34,3.09 ,-1.14,70048,704
0307129,January,2008,Diploma,Business,Loan,No,International,2.12,No,0,3.32,230.81,4.83 ,5.44,43261,436
0308307,September,2012,Foundation,Computing,Loan,No,Local,3.46,No,0,3.10,314.44,5.47 ,1.66,45525,455
0309496,September,2010,Foundation,Engineering,Sponsored,,Local,3.43,No,0,3.39,255.02,7.42 ,1.62,49593,491
0310128,September,2010,Diploma,Computing,Sponsored,,Local,3.00,No,0,3.39,255.02,7.42 ,1.62,49593,491
0311773,September,2011,Foundation,Engineering,Loan,Yes,Local,2.11,No,0,3.05,297.95,5.29 ,3.17,54244,544
0312465,January,2018,Diploma,Engineering,Sponsored,,Local,1.15,Yes,1,3.30,358.79,4.84 ,0.88,73840,738
0313514,January,2010,Foundation,Engineering,Private,,Local,1.39,Yes,1,3.39,255.02,7.42 ,1.62,49593,491
0314787,January,2001,Foundation,Engineering,Loan,No,International,3.68,No,0,3.53,97.78,0.52 ,1.42,26858,281
0315408,January,2014,Foundation,Business,Loan,No,Local,2.16,No,0,2.88,338.07,6.01 ,3.14,50584,515
0316369,January,2018,Diploma,Engineering,Loan,Yes,Local,3.99,No,0,3.30,358.79,4.84 ,0.88,73840,738
0317512,January,2021,Diploma,Engineering,Sponsored,,International,3.00,No,0,4.05,372.98,5.60 ,2.48,66184,661
0318112,January,2022,Diploma,Computing,Private,,Local,3.72,No,0,3.73,406.31,8.69 ,3.38,63905,695
0319957,January,2015,Foundation,Business,Loan,Yes,Local,3.54,No,0,3.10,301.35,5.09 ,2.1,90558,905
0320729,September,2001,Foundation,Computing,Private,,Local,2.26,No,0,3.53,97.78,0.52 ,1.42,26858,281
0321979,September,2015,Foundation,Computing,Loan,Yes,Local,2.82,No,0,3.10,301.35,5.09 ,2.1,90558,905
0322217,September,2018,Diploma,Business,Private,,Local,2.16,No,0,3.30,358.79,4.84 ,0.88,73840,738
0323411,September,2013,Diploma,Business,Sponsored,,Local,3.38,No,0,3.16,323.28,4.69 ,2.11,38127,481
0324330,January,2018,Foundation,Engineering,Sponsored,,Local,3.28,No,0,3.30,358.79,4.84 ,0.88,73840,738
0325548,January,2003,Diploma,Business,Private,,Local,3.58,No,0,3.61,110.2,5.79 ,1.09,36279,367
0326762,January,2003,Diploma,Computing,Private,,Local,2.37,No,0,3.61,110.2,5.79 ,1.09,36279,367
0327360,January,2022,Diploma,Business,Sponsored,,Local,3.57,No,0,3.73,406.31,8.69 ,3.38,63905,695
0328368,January,2001,Diploma,Computing,Sponsored,,Local,2.95,No,0,3.53,97.78,0.52 ,1.42,26858,281
0329210,January,2022,Foundation,Business,Loan,Yes,Local,3.95,No,0,3.73,406.31,8.69 ,3.38,63905,695
0330414,January,1999,Diploma,Business,Sponsored,,Local,3.01,No,0,3.43,79.15,6.14 ,2.74,20655,205
0331147,January,2008,Foundation,Business,Loan,Yes,Local,2.18,No,0,3.32,230.81,4.83 ,5.44,43261,436
0332981,September,2016,Diploma,Computing,Private,,Local,1.40,Yes,1,3.44,301.26,4.45 ,2.09,80009,809
0333440,September,2012,Diploma,Computing,Loan,No,Local,3.02,No,0,3.10,314.44,5.47 ,1.66,45525,455
0334199,September,2001,Diploma,Engineering,Loan,No,Local,3.88,No,0,3.53,97.78,0.52 ,1.42,26858,281
0335760,September,2010,Diploma,Computing,Sponsored,,Local,2.20,No,0,3.39,255.02,7.42 ,1.62,49593,491
0336578,January,2017,Diploma,Business,Private,,Local,2.85,No,0,3.41,319.11,5.81 ,3.87,91033,910
0337891,January,2013,Foundation,Computing,Sponsored,,Local,3.97,No,0,3.16,323.28,4.69 ,2.11,38127,481
0338437,January,2019,Diploma,Computing,Loan,No,Local,2.83,No,0,3.26,365.18,4.41 ,0.66,75854,758
0339211,January,2000,Foundation,Engineering,Loan,Yes,Local,2.81,No,0,3.00,93.79,8.86 ,1.53,25951,255
0340679,January,2002,Foundation,Engineering,Private,,Local,2.61,No,0,3.48,100.85,5.39 ,1.81,28626,282
0341650,January,2008,Diploma,Computing,Sponsored,,Local,2.77,No,0,3.32,230.81,4.83 ,5.44,43261,436
0342643,January,2019,Foundation,Business,Private,,Local,2.41,No,0,3.26,365.18,4.41 ,0.66,75854,758
0343418,January,2013,Diploma,Computing,Sponsored,,Local,2.74,No,0,3.16,323.28,4.69 ,2.11,38127,481
0344415,September,2004,Foundation,Engineering,Loan,No,International,2.16,No,0,3.54,124.75,6.78 ,1.42,40742,407
0345824,September,2011,Diploma,Computing,Private,,Local,2.71,No,0,3.05,297.95,5.29 ,3.17,54244,544
0346904,September,2022,Diploma,Engineering,Private,,Local,2.22,No,0,3.73,406.31,8.69 ,3.38,63905,695
0347878,September,2019,Foundation,Business,Sponsored,,Local,3.81,No,0,3.26,365.18,4.41 ,0.66,75854,758
0348799,January,1997,Foundation,Business,Loan,Yes,Local,2.65,No,0,2.45,100.01,7.32 ,2.66,15036,156
0349196,January,2009,Diploma,Business,Loan,Yes,Local,2.25,No,0,3.66,202.26,-1.51 ,0.58,52034,520
0350289,January,2002,Diploma,Business,Loan,No,Local,2.82,No,0,3.48,100.85,5.39 ,1.81,28626,282
0351446,January,2011,Diploma,Computing,Sponsored,,Local,3.40,No,0,3.05,297.95,5.29 ,3.17,54244,544
0352308,January,2005,Diploma,Business,Sponsored,,Local,2.31,No,0,3.53,143.53,5.33 ,2.98,34676,346
0353159,January,2004,Diploma,Engineering,Sponsored,,Local,3.60,No,0,3.54,124.75,6.78 ,1.42,40742,407
0354213,January,2003,Foundation,Engineering,Loan,Yes,Local,3.01,No,0,3.61,110.2,5.79 ,1.09,36279,367
0355228,January,2021,Foundation,Business,Loan,Yes,Local,2.05,No,0,4.05,372.98,5.60 ,2.48,66184,661
0356781,September,2011,Foundation,Business,Private,,Local,2.66,No,0,3.05,297.95,5.29 ,3.17,54244,544
0357847,September,2006,Foundation,Computing,Sponsored,,Local,2.49,No,0,3.32,162.69,5.58 ,3.61,43490,439
0358536,September,2020,Diploma,Computing,Private,,Local,3.19,No,0,4.54,337.34,3.09 ,-1.14,70048,704
0359334,September,2014,Diploma,Engineering,Private,,Local,3.30,No,0,2.88,338.07,6.01 ,3.14,50584,515
0360241,January,2021,Diploma,Computing,Private,,Local,3.12,No,0,4.05,372.98,5.60 ,2.48,66184,661
0361240,January,2000,Foundation,Computing,Sponsored,,Local,3.86,No,0,3.00,93.79,8.86 ,1.53,25951,255
0362231,January,2005,Foundation,Business,Loan,No,Local,2.94,No,0,3.53,143.53,5.33 ,2.98,34676,346
0363164,January,2001,Foundation,Computing,Private,,Local,2.58,No,0,3.53,97.78,0.52 ,1.42,26858,281
0364364,January,2017,Foundation,Business,Loan,Yes,Local,3.98,No,0,3.41,319.11,5.81 ,3.87,91033,910
0365320,January,2009,Diploma,Computing,Loan,No,Local,2.26,No,0,3.66,202.26,-1.51 ,0.58,52034,520
0366507,January,2007,Diploma,Computing,Sponsored,,International,2.69,No,0,3.23,193.55,6.30 ,2.03,43625,456
0367281,January,1999,Diploma,Business,Sponsored,,Local,2.29,No,0,3.43,79.15,6.14 ,2.74,20655,205
0368197,September,2013,Foundation,Computing,Private,,Local,1.80,Yes,1,3.16,323.28,4.69 ,2.11,38127,481
0369146,September,2006,Diploma,Computing,Private,,Local,2.12,No,0,3.32,162.69,5.58 ,3.61,43490,439
0370548,September,2006,Foundation,Engineering,Loan,Yes,Local,2.19,No,0,3.32,162.69,5.58 ,3.61,43490,439
0371204,September,2021,Foundation,Engineering,Loan,No,Local,2.14,No,0,4.05,372.98,5.60 ,2.48,66184,661
0372987,January,2021,Diploma,Engineering,Private,,Local,2.19,No,0,4.05,372.98,5.60 ,2.48,66184,661
0373741,January,2018,Foundation,Engineering,Private,,Local,2.64,No,0,3.30,358.79,4.84 ,0.88,73840,738
0374594,January,2006,Diploma,Engineering,Sponsored,,Local,3.18,No,0,3.32,162.69,5.58 ,3.61,43490,439
0375703,January,2022,Diploma,Engineering,Loan,No,Local,1.03,Yes,1,3.73,406.31,8.69 ,3.38,63905,695
0376292,January,2006,Foundation,Business,Sponsored,,Local,3.18,No,0,3.32,162.69,5.58 ,3.61,43490,439
0377255,January,2002,Diploma,Computing,Private,,Local,2.38,No,0,3.48,100.85,5.39 ,1.81,28626,282
0378363,January,2016,Foundation,Business,Loan,No,Local,2.02,No,0,3.44,301.26,4.45 ,2.09,80009,809
0379462,January,2003,Foundation,Computing,Private,,Local,3.55,No,0,3.61,110.2,5.79 ,1.09,36279,367
0380426,September,2000,Foundation,Engineering,Private,,Local,2.69,No,0,3.00,93.79,8.86 ,1.53,25951,255
0381758,September,2008,Diploma,Computing,Private,,Local,1.89,Yes,0,3.32,230.81,4.83 ,5.44,43261,436
0382532,September,2006,Foundation,Computing,Sponsored,,Local,2.87,No,0,3.32,162.69,5.58 ,3.61,43490,439
0383715,September,2013,Diploma,Engineering,Loan,Yes,Local,3.15,No,0,3.16,323.28,4.69 ,2.11,38127,481
0384155,January,2019,Foundation,Business,Private,,International,2.68,No,0,3.26,365.18,4.41 ,0.66,75854,758
0385175,January,2015,Diploma,Computing,Loan,No,Local,3.61,No,0,3.10,301.35,5.09 ,2.1,90558,905
0386753,January,2022,Foundation,Engineering,Sponsored,,Local,2.65,No,0,3.73,406.31,8.69 ,3.38,63905,695
0387537,January,2015,Foundation,Computing,Loan,Yes,International,3.89,No,0,3.10,301.35,5.09 ,2.1,90558,905
0388206,January,2006,Diploma,Engineering,Loan,No,Local,3.04,No,0,3.32,162.69,5.58 ,3.61,43490,439
0389751,January,2005,Diploma,Computing,Loan,Yes,Local,2.29,No,0,3.53,143.53,5.33 ,2.98,34676,346
0390607,January,2010,Diploma,Computing,Private,,Local,3.44,No,0,3.39,255.02,7.42 ,1.62,49593,491
0391926,January,2021,Foundation,Engineering,Sponsored,,Local,3.26,No,0,4.05,372.98,5.60 ,2.48,66184,661
0392347,September,2019,Diploma,Computing,Loan,No,Local,2.58,No,0,3.26,365.18,4.41 ,0.66,75854,758
0393763,September,2011,Foundation,Business,Sponsored,,Local,1.48,Yes,1,3.05,297.95,5.29 ,3.17,54244,544
0394185,September,2013,Diploma,Engineering,Private,,Local,1.92,Yes,0,3.16,323.28,4.69 ,2.11,38127,481
0395398,September,2005,Diploma,Business,Private,,Local,2.04,No,0,3.53,143.53,5.33 ,2.98,34676,346
0396996,January,1999,Foundation,Business,Private,,Local,2.88,No,0,3.43,79.15,6.14 ,2.74,20655,205
0397471,January,2002,Diploma,Computing,Sponsored,,Local,1.38,Yes,1,3.48,100.85,5.39 ,1.81,28626,282
0398231,January,2022,Diploma,Engineering,Loan,Yes,Local,1.41,Yes,1,3.73,406.31,8.69 ,3.38,63905,695
0399641,January,2002,Foundation,Business,Sponsored,,Local,3.42,No,0,3.48,100.85,5.39 ,1.81,28626,282
0400768,January,2001,Diploma,Business,Loan,No,Local,3.20,No,0,3.53,97.78,0.52 ,1.42,26858,281
0401623,January,2005,Foundation,Engineering,Sponsored,,Local,2.23,No,0,3.53,143.53,5.33 ,2.98,34676,346
0402119,January,2013,Diploma,Business,Loan,No,Local,2.49,No,0,3.16,323.28,4.69 ,2.11,38127,481
0403104,January,2016,Diploma,Business,Loan,No,Local,2.81,No,0,3.44,301.26,4.45 ,2.09,80009,809
0404881,September,2000,Foundation,Business,Sponsored,,Local,3.51,No,0,3.00,93.79,8.86 ,1.53,25951,255
0405273,September,2002,Diploma,Engineering,Loan,Yes,Local,2.07,No,0,3.48,100.85,5.39 ,1.81,28626,282
0406182,September,1998,Diploma,Engineering,Loan,Yes,Local,2.02,No,0,3.20,72.17,-7.36 ,5.27,18362,186
0407280,September,2011,Diploma,Computing,Loan,No,Local,1.52,Yes,1,3.05,297.95,5.29 ,3.17,54244,544
0408194,January,2017,Foundation,Engineering,Private,,International,3.16,No,0,3.41,319.11,5.81 ,3.87,91033,910
0409232,January,2015,Diploma,Computing,Loan,No,Local,3.27,No,0,3.10,301.35,5.09 ,2.1,90558,905
0410281,January,2010,Foundation,Computing,Sponsored,,International,3.34,No,0,3.39,255.02,7.42 ,1.62,49593,491
0411444,January,1998,Foundation,Business,Private,,Local,3.22,No,0,3.20,72.17,-7.36 ,5.27,18362,186
0412515,January,2001,Diploma,Engineering,Sponsored,,Local,3.73,No,0,3.53,97.78,0.52 ,1.42,26858,281
0413422,January,2015,Diploma,Business,Loan,Yes,Local,3.57,No,0,3.10,301.35,5.09 ,2.1,90558,905
0414738,January,1998,Foundation,Business,Sponsored,,Local,3.78,No,0,3.20,72.17,-7.36 ,5.27,18362,186
0415389,January,2019,Diploma,Computing,Private,,Local,3.50,No,0,3.26,365.18,4.41 ,0.66,75854,758
0416334,September,2009,Foundation,Computing,Loan,Yes,Local,2.21,No,0,3.66,202.26,-1.51 ,0.58,52034,520
0417739,September,2017,Diploma,Business,Loan,No,Local,2.06,No,0,3.41,319.11,5.81 ,3.87,91033,910
0418370,September,2014,Diploma,Engineering,Private,,Local,3.32,No,0,2.88,338.07,6.01 ,3.14,50584,515
0419488,September,2008,Foundation,Engineering,Loan,No,Local,3.10,No,0,3.32,230.81,4.83 ,5.44,43261,436
0420398,January,2009,Diploma,Engineering,Private,,Local,3.85,No,0,3.66,202.26,-1.51 ,0.58,52034,520
0421130,January,2010,Diploma,Computing,Sponsored,,Local,3.86,No,0,3.39,255.02,7.42 ,1.62,49593,491
0422970,January,2009,Diploma,Business,Loan,No,Local,3.71,No,0,3.66,202.26,-1.51 ,0.58,52034,520
0423301,January,2000,Diploma,Business,Loan,No,Local,2.50,No,0,3.00,93.79,8.86 ,1.53,25951,255
0424371,January,2003,Foundation,Business,Sponsored,,Local,2.39,No,0,3.61,110.2,5.79 ,1.09,36279,367
0425142,January,2003,Foundation,Engineering,Loan,No,Local,3.65,No,0,3.61,110.2,5.79 ,1.09,36279,367
0426391,January,2017,Foundation,Computing,Sponsored,,Local,2.55,No,0,3.41,319.11,5.81 ,3.87,91033,910
0427940,January,2021,Diploma,Business,Private,,Local,3.63,No,0,4.05,372.98,5.60 ,2.48,66184,661
0428674,September,2000,Foundation,Computing,Sponsored,,Local,3.86,No,0,3.00,93.79,8.86 ,1.53,25951,255
0429624,September,2008,Diploma,Business,Sponsored,,International,3.41,No,0,3.32,230.81,4.83 ,5.44,43261,436
0430200,September,2019,Diploma,Business,Private,,Local,3.31,No,0,3.26,365.18,4.41 ,0.66,75854,758
0431705,September,2011,Diploma,Engineering,Loan,Yes,Local,2.32,No,0,3.05,297.95,5.29 ,3.17,54244,544
0432901,January,2015,Foundation,Engineering,Private,,Local,3.08,No,0,3.10,301.35,5.09 ,2.1,90558,905
0433121,January,2014,Foundation,Computing,Loan,Yes,Local,1.99,Yes,0,2.88,338.07,6.01 ,3.14,50584,515
0434334,January,2018,Diploma,Engineering,Sponsored,,International,2.64,No,0,3.30,358.79,4.84 ,0.88,73840,738
0435374,January,2010,Diploma,Engineering,Sponsored,,Local,3.85,No,0,3.39,255.02,7.42 ,1.62,49593,491
0436690,January,2012,Foundation,Business,Sponsored,,Local,2.65,No,0,3.10,314.44,5.47 ,1.66,45525,455
0437783,January,2012,Foundation,Engineering,Loan,No,Local,2.97,No,0,3.10,314.44,5.47 ,1.66,45525,455
0438764,January,2006,Diploma,Computing,Private,,Local,3.04,No,0,3.32,162.69,5.58 ,3.61,43490,439
0439808,January,2008,Foundation,Computing,Sponsored,,Local,2.60,No,0,3.32,230.81,4.83 ,5.44,43261,436
0440598,September,2012,Foundation,Engineering,Loan,Yes,Local,2.77,No,0,3.10,314.44,5.47 ,1.66,45525,455
0441140,September,2002,Diploma,Engineering,Private,,Local,3.11,No,0,3.48,100.85,5.39 ,1.81,28626,282
0442135,September,2010,Foundation,Business,Loan,No,Local,3.36,No,0,3.39,255.02,7.42 ,1.62,49593,491
0443104,September,2001,Foundation,Business,Private,,Local,3.11,No,0,3.53,97.78,0.52 ,1.42,26858,281
0444146,January,2022,Foundation,Engineering,Loan,Yes,Local,2.68,No,0,3.73,406.31,8.69 ,3.38,63905,695
